OSM Number,Batch,Internal ID,,PubChem CID,MMV ID,SMILES,InChI,IChI Key,Series,Assays,PfaI EC50 (Inh),Pfal IC50 (GSK),Pfal IC50 (Syngene),Pfal IC50 (Dundee),0,Pfal (K1) IC50 (Avery),Pfal IC50 (Ralph),Pfal IC50 (Guy),Pfal (K1) IC50 (Guy),Pfal IC50 (Batra),Pfal (K1) IC50 (Batra),Pfal (3D7) IC50 (Broad),Pfal (Dd2) IC50 (Broad),PfaI EC50 uMol (Mean) Qualifier,PfaI EC50 uMol (Mean),Single Shot Inhibition %,PRR (Rate of Killing),PfATP4 'Test Set',Ion Regulation (ANU),DHODH,Late Stage Gametocyte (Avery),Pb Liver Stage,Cytotox HepG2,Cytotox HEK293 (120),Cytotox HEK293 (40),Cytotox Vero MTT,Cytotox THP1,hERG pIC50,t1/2 HLM (Monash),t1/2 HLM (Inh),t1/2 MLM (Monash),t1/2 RLM (Inh),t1/2 RLM (Monash),t1/2 HCH (Monash),t1/2 RCH (Monash),t1/2 plasma Human,t1/2 plasma Mouse,CLint HLM (Monash),%remain plasma Human,%remain plasma Mouse,CLint HLM (Inh),CLint MLM (Monash),CLint RLM (Inh),CLint RLM (Monash),CLint HCH (Monash),CLint RCH (Monash),EH H M'some (Monash),EH M M'some (Monash),EH R M'some (Monash),EH H H'cyte (Monash),EH R H'cyte (Monash),LogD 3.0 (Monash),LogD 7.4 (Monash),Sol 2.0 ug/mL (Monash),Sol 6.5 ug/mL (Monash),Sol 6.8 uM (Inh),Sol 7.4 uM (Inh),cPPB % (Monash),CL Rat (Inh),Vss Rat (Inh),T1/2 Rat (Inh),Tmax Rat (Inh),Oral F Rat (Inh),Dofetilide (Inh),Cerep (Inh),Vivo NOD/SCID ED90,Vivo Berghei %activity,Vivo Parasit Cl,"Aldehyde Oxidase
 CLint,app (µL/min/mg)"
OSM-S-670,,"SSP 2019D2, MK182-1a",,,MMV1794866,COC1=C(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)C=CC=C1,"InChI=1S/C20H18N4O2/c1-25-17-10-6-5-9-16(17)20-23-22-18-13-21-14-19(24(18)20)26-12-11-15-7-3-2-4-8-15/h2-10,13-14H,11-12H2,1H3",WZBPFRAHGWVSIJ-UHFFFAOYSA-N,4,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-671,,SSP 2019E1,,,,ClC1=CN=CC(N12)=NN=C2C3=C(OCC)C=CC=C3,"InChI=1S/C13H11ClN4O/c1-2-19-10-6-4-3-5-9(10)13-17-16-12-8-15-7-11(14)18(12)13/h3-8H,2H2,1H3",OYCMKRVFDAZSJF-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-672,,SSP 2019E2a,,,MMV1794869,CCOC1=C(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)C=CC=C1,"InChI=1S/C21H20N4O2/c1-2-26-18-11-7-6-10-17(18)21-24-23-19-14-22-15-20(25(19)21)27-13-12-16-8-4-3-5-9-16/h3-11,14-15H,2,12-13H2,1H3",JITNRDHUIGIPAG-UHFFFAOYSA-N,4,,,,,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-673,,SSP 2019E2b,,,MMV1794870,CCOC1=C(C2=NN=C3C(OCCC4=CC=CC=C4)=NC=CN32)C=CC=C1,"InChI=1S/C21H20N4O2/c1-2-26-18-11-7-6-10-17(18)19-23-24-20-21(22-13-14-25(19)20)27-15-12-16-8-4-3-5-9-16/h3-11,13-14H,2,12,15H2,1H3",QFOPXLJIKBWQFM-UHFFFAOYSA-N,4,,,,,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-674,,SSP 2019F1,,,,ClC1=CN=CC(N12)=NN=C2C3=CC(OC)=C(OC)C(OC)=C3,"InChI=1S/C14H13ClN4O3/c1-20-9-4-8(5-10(21-2)13(9)22-3)14-18-17-12-7-16-6-11(15)19(12)14/h4-7H,1-3H3",AYFKQPGWGPZGSO-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-675,,SSP 2019F2a,,,MMV1794871,COC1=C(OC)C=C(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)C=C1OC,"InChI=1S/C22H22N4O4/c1-27-17-11-16(12-18(28-2)21(17)29-3)22-25-24-19-13-23-14-20(26(19)22)30-10-9-15-7-5-4-6-8-15/h4-8,11-14H,9-10H2,1-3H3",UAVMJQLWBOZKCU-UHFFFAOYSA-N,4,,,,,>25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-676,,SSP 2019F2b,,,MMV1794872,COC1=C(OC)C=C(C2=NN=C3C(OCCC4=CC=CC=C4)=NC=CN32)C=C1OC,"InChI=1S/C22H22N4O4/c1-27-17-13-16(14-18(28-2)19(17)29-3)20-24-25-21-22(23-10-11-26(20)21)30-12-9-15-7-5-4-6-8-15/h4-8,10-11,13-14H,9,12H2,1-3H3",YKTLOJBEONQUEK-UHFFFAOYSA-N,4,,,,,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-677,,MK168-1,,,,ClC1=CN=CC(N12)=NN=C2C3=C([N+]([O-])=O)C=CC=C3,InChI=1S/C11H6ClN5O2/c12-9-5-13-6-10-14-15-11(16(9)10)7-3-1-2-4-8(7)17(18)19/h1-6HH,LBKSZMZKLOWCBU-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-678,,MK169-1 ,,,MMV1794879,O=[N+](C(C=CC=C1)=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)[O-],"InChI=1S/C19H15N5O3/c25-24(26)16-9-5-4-8-15(16)19-22-21-17-12-20-13-18(23(17)19)27-11-10-14-6-2-1-3-7-14/h1-9,12-13H,10-11H2",UOFWUVKZVYVQRS-UHFFFAOYSA-N,4,,,,,>25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-679,,MK170-1,,,,ClC1=CN=CC(N12)=NN=C2C3=C(C=CC=C4)C4=CC5=C3C=CC=C5,InChI=1S/C19H11ClN4/c20-16-10-21-11-17-22-23-19(24(16)17)18-14-7-3-1-5-12(14)9-13-6-2-4-8-15(13)18/h1-11H,YDYCYPDKPPKQAA-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-680,,MK171-1a,,,MMV1794883,C12=NN=C(C3=C4C=CC=CC4=CC5=C3C=CC=C5)N1C(OCCC6=CC=CC=C6)=CN=C2,"InChI=1S/C27H20N4O/c1-2-8-19(9-3-1)14-15-32-25-18-28-17-24-29-30-27(31(24)25)26-22-12-6-4-10-20(22)16-21-11-5-7-13-23(21)26/h1-13,16-18H,14-15H2",VQFDEGMDKXYPAC-UHFFFAOYSA-N,4,,,,,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-681,,SSP 2019D1,,,,ClC1=CN=CC(N12)=NN=C2C3=C(OC)C=CC=C3,"InChI=1S/C12H9ClN4O/c1-18-9-5-3-2-4-8(9)12-16-15-11-7-14-6-10(13)17(11)12/h2-7H,1H3",UITOAVGBXWUXGT-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-682,,MK173-1,,,,CC(C)(C)C1=CC=C(C2=NN=C3C=NC=C(Cl)N32)C=C1,"InChI=1S/C15H15ClN4/c1-15(2,3)11-6-4-10(5-7-11)14-19-18-13-9-17-8-12(16)20(13)14/h4-9H,1-3H3",NECIZURWQVYZKH-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-683,,MK174-1a,,,MMV1794880,CC(C)(C)C1=CC=C(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)C=C1,"InChI=1S/C23H24N4O/c1-23(2,3)19-11-9-18(10-12-19)22-26-25-20-15-24-16-21(27(20)22)28-14-13-17-7-5-4-6-8-17/h4-12,15-16H,13-14H2,1-3H3",XMBJCSCDNCISLS-UHFFFAOYSA-N,4,,,,,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-684,,MK175-1,,,,ClC1=CN=CC2=NN=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N21,"InChI=1S/C19H23ClN4/c1-18(2,3)13-7-12(8-14(9-13)19(4,5)6)17-23-22-16-11-21-10-15(20)24(16)17/h7-11H,1-6H3",PYUCYHBQCPFCEG-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-685,,"MK176-1a, MK176-2a",,,MMV1794881,CC(C)(C)C1=CC(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)=CC(C(C)(C)C)=C1,"InChI=1S/C27H32N4O/c1-26(2,3)21-14-20(15-22(16-21)27(4,5)6)25-30-29-23-17-28-18-24(31(23)25)32-13-12-19-10-8-7-9-11-19/h7-11,14-18H,12-13H2,1-6H3",CHHYGUPKJUPRRL-UHFFFAOYSA-N,4,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-686,,MK177-1,,,,ClC1=CN=CC2=NN=C(C3=C(OC)C=CC=C3OC)N21,"InChI=1S/C13H11ClN4O2/c1-19-8-4-3-5-9(20-2)12(8)13-17-16-11-7-15-6-10(14)18(11)13/h3-7H,1-2H3",MDAPYDOLBKZFDI-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-687,,MK178-1a,,,MMV1794876,COC1=C(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)C(OC)=CC=C1,"InChI=1S/C21H20N4O3/c1-26-16-9-6-10-17(27-2)20(16)21-24-23-18-13-22-14-19(25(18)21)28-12-11-15-7-4-3-5-8-15/h3-10,13-14H,11-12H2,1-2H3",LKTVWEBNZPWPDK-UHFFFAOYSA-N,4,,,,,>25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-688,,MK179-1,,,,ClC1=CN=CC2=NN=C(C3=C(OC)C=C(OC)C=C3OC)N21,"InChI=1S/C14H13ClN4O3/c1-20-8-4-9(21-2)13(10(5-8)22-3)14-18-17-12-7-16-6-11(15)19(12)14/h4-7H,1-3H3",PYUCYHBQCPFCEG-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-689,,MK180-2a,,,MMV1794878,COC1=C(C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)C(OC)=CC(OC)=C1,"InChI=1S/C22H22N4O4/c1-27-16-11-17(28-2)21(18(12-16)29-3)22-25-24-19-13-23-14-20(26(19)22)30-10-9-15-7-5-4-6-8-15/h4-8,11-14H,9-10H2,1-3H3",ZQEVPGQJEYESQM-UHFFFAOYSA-N,4,,,,,>25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-690,,EGT 363-1,,,MMV1794642,FC(F)C1(C2)CC2(COC3=CN=CC4=NN=C(C5=CC=C(OC(F)F)C=C5)N43)C1,"InChI=1S/C19H16F4N4O2/c20-16(21)19-7-18(8-19,9-19)10-28-14-6-24-5-13-25-26-15(27(13)14)11-1-3-12(4-2-11)29-17(22)23/h1-6,16-17H,7-10H2",PXXUWBAUMUWHOT-UHFFFAOYSA-N,4,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,190,,66,,152,,,,,9,,,,26,,11,,,0.27,0.36,0.23,,,,3.6,12.5-25,6.3-12.5,,,,,,,,,,,,,,
OSM-S-691,,MK171-1b,,,MMV1794882,C1(OCCC2=CC=CC=C2)=NC=CN3C1=NN=C3C4=C(C=CC=C5)C5=CC6=C4C=CC=C6,"InChI=1S/C27H20N4O/c1-2-8-19(9-3-1)14-17-32-27-26-30-29-25(31(26)16-15-28-27)24-22-12-6-4-10-20(22)18-21-11-5-7-13-23(21)24/h1-13,15-16,18H,14,17H2",FZWWTLMHHVGZQM-UHFFFAOYSA-N,4,,,,,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-692,,"MK180-1c, MK180-2c",,,MMV1794884,COC1=C(C2=NN=C3C(O)=NC=CN32)C(OC)=CC(OC)=C1,"InChI=1S/C14H14N4O4/c1-20-8-6-9(21-2)11(10(7-8)22-3)12-16-17-13-14(19)15-4-5-18(12)13/h4-7H,1-3H3,(H,15,19)",JFPIHAZCCHRKRA-UHFFFAOYSA-N,4,,,,,>25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-693,,MK172-1,,,MMV1794875,C1(C=NC=C(OCCC2=CC=CC=C2)N13)=NN=C3C4=C5C(OCO5)=CC=C4,"InChI=1S/C20H16N4O3/c1-2-5-14(6-3-1)9-10-25-18-12-21-11-17-22-23-20(24(17)18)15-7-4-8-16-19(15)27-13-26-16/h1-8,11-12H,9-10,13H2",ZKHRIXZJEWPHMI-UHFFFAOYSA-N,4,,,,,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-694,,MK178-1c,,,MMV1794877,COC1=C(C2=NN=C3C(O)=NC=CN32)C(OC)=CC=C1,"InChI=1S/C13H12N4O3/c1-19-8-4-3-5-9(20-2)10(8)11-15-16-12-13(18)14-6-7-17(11)12/h3-7H,1-2H3,(H,14,18)",ICMDKBWEFQQGOD-UHFFFAOYSA-N,4,,,,,>25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-695,,MK174-1b,,,,CC(C)(C)C1=CC=C(C2=NN=C3C(OCCC4=CC=CC=C4)=NC=CN32)C=C1,"InChI=1S/C23H24N4O/c1-23(2,3)19-11-9-18(10-12-19)20-25-26-21-22(24-14-15-27(20)21)28-16-13-17-7-5-4-6-8-17/h4-12,14-15H,13,16H2,1-3H3",KFGILWLNLDLMCM-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-696,,MK181-1,,,,BrC1=CN=CC(N12)=NN=C2C3=C(OC)C=CC=C3,"InChI=1S/C12H9BrN4O/c1-18-9-5-3-2-4-8(9)12-16-15-11-7-14-6-10(13)17(11)12/h2-7H,1H3",FNZXSRVLWJIVGU-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-697,,MK183-1,,,,BrC1=CN=CC(N12)=NN=C2C3=CC=C([N+]([O-])=O)C=C3,InChI=1S/C11H6BrN5O2/c12-9-5-13-6-10-14-15-11(16(9)10)7-1-3-8(4-2-7)17(18)19/h1-6H,RFVABYCNLWFWMC-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-698,,MK185-1,,,,BrC1=CN=CC(N12)=NN=C2C3=C([N+]([O-])=O)C=CC=C3,InChI=1S/C11H6BrN5O2/c12-9-5-13-6-10-14-15-11(16(9)10)7-3-1-2-4-8(7)17(18)19/h1-6H,SLGOWOFFBODMFJ-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-699,,MK182-1b,,,,COC(C=CC=C1)=C1C2=NN=C3C(OCCC4=CC=CC=C4)=NC=CN32,"InChI=1S/C20H18N4O2/c1-25-17-10-6-5-9-16(17)18-22-23-19-20(21-12-13-24(18)19)26-14-11-15-7-3-2-4-8-15/h2-10,12-13H,11,14H2,1H3",BPGQAJKHOGAEPG-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-700,,MK182-1c,,,,OC1=NC=CN2C1=NN=C2C3=C(OC)C=CC=C3,"InChI=1S/C12H10N4O2/c1-18-9-5-3-2-4-8(9)10-14-15-11-12(17)13-6-7-16(10)11/h2-7H,1H3,(H,13,17)",KDKJNZVCIOOBLW-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-701,,MK184-1c,,,,OC1=NC=CN2C1=NN=C2C3=CC=C([N+]([O-])=O)C=C3,"InChI=1S/C11H7N5O3/c17-11-10-14-13-9(15(10)6-5-12-11)7-1-3-8(4-2-7)16(18)19/h1-6H,(H,12,17)",PPJKJLGFSRZVBT-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-702,,MK186-1c,,,,OC1=NC=CN2C1=NN=C2C3=C([N+]([O-])=O)C=CC=C3,"InChI=1S/C11H7N5O3/c17-11-10-14-13-9(15(10)6-5-12-11)7-3-1-2-4-8(7)16(18)19/h1-6H,(H,12,17)",IWTPYRWBDHFLIF-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-703,,"MK128-1c, MK127-1c",,,,COC(C=C1)=CC=C1C2=NN=C3C=NC=CN32,"InChI=1S/C12H10N4O/c1-17-10-4-2-9(3-5-10)12-15-14-11-8-13-6-7-16(11)12/h2-8H,1H3",KZRFURKVUIPWMJ-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-704,,MK112a,,,,O=[N+](C(C=C1)=CC=C1C2=NN=C3C=NC=C(SCCC4=CC=CC=C4)N32)[O-],"InChI=1S/C19H15N5O2S/c25-24(26)16-8-6-15(7-9-16)19-22-21-17-12-20-13-18(23(17)19)27-11-10-14-4-2-1-3-5-14/h1-9,12-13H,10-11H2",LVUOPAFCPLUZFS-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-705,,MK153-1,,,,OCC1(COC(C)(C)OC1)C2=CC=CC=C2,"InChI=1S/C13H18O3/c1-12(2)15-9-13(8-14,10-16-12)11-6-4-3-5-7-11/h3-7,14H,8-10H2,1-2H3",YUMAWIXAVDEUBQ-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-706,,MK176-2b,,,,CC(C)(C)C1=CC(C2=NN=C3C(OCCC4=CC=CC=C4)=NC=CN32)=CC(C(C)(C)C)=C1,"InChI=1S/C27H32N4O/c1-26(2,3)21-16-20(17-22(18-21)27(4,5)6)23-29-30-24-25(28-13-14-31(23)24)32-15-12-19-10-8-7-9-11-19/h7-11,13-14,16-18H,12,15H2,1-6H3",HOCPOOPBBCUKPY-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-707,,SSP_2020_6a,,,MMV664055,COC1=CC=C(CCOC2=CN=CC3=NN=C(C4=CC=C(Cl)C=C4)N32)C=C1,"InChI=1S/C20H17ClN4O2/c1-26-17-8-2-14(3-9-17)10-11-27-19-13-22-12-18-23-24-20(25(18)19)15-4-6-16(21)7-5-15/h2-9,12-13H,10-11H2,1H3",ZDIRIXBCGDRONA-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-708,,SSP_2020_6b,,,MMV1901011,FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(Cl)C=C4)N32)=CC=C1,"InChI=1S/C19H14ClFN4O/c20-15-6-4-14(5-7-15)19-24-23-17-11-22-12-18(25(17)19)26-9-8-13-2-1-3-16(21)10-13/h1-7,10-12H,8-9H2",IMWFISQOVPAQSH-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-709,,SSP_2020_6c,,,MMV1901012,FC1=CC=C(CCOC2=CN=CC3=NN=C(C4=CC=C(Cl)C=C4)N32)C=C1,"InChI=1S/C19H14ClFN4O/c20-15-5-3-14(4-6-15)19-24-23-17-11-22-12-18(25(17)19)26-10-9-13-1-7-16(21)8-2-13/h1-8,11-12H,9-10H2",XVAUKWCYBQWUDV-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-710,,SSP_2020_6e,,,MMV1901013,ClC1=CC=C(C2=NN=C3N2C(OCCC4=CC=CC=N4)=CN=C3)C=C1,"InChI=1S/C18H14ClN5O/c19-14-6-4-13(5-7-14)18-23-22-16-11-20-12-17(24(16)18)25-10-8-15-3-1-2-9-21-15/h1-7,9,11-12H,8,10H2",OQQNRJBXDGBECZ-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-S-711,,SSP_2020_6f,,,MMV1901014,ClC1=CC=CC=C1CCOC2=CN=CC3=NN=C(C4=CC=C(Cl)C=C4)N32,"InChI=1S/C19H14Cl2N4O/c20-15-7-5-14(6-8-15)19-24-23-17-11-22-12-18(25(17)19)26-10-9-13-3-1-2-4-16(13)21/h1-8,11-12H,9-10H2",MYTSEBRKFNBDNO-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-1,,CCS-3-2,,,,ClC(C=C1)=CC=C1C2=NN=C3C=NC=C(N=[N+]=[N-])N32,InChI=1S/C11H6ClN7/c12-8-3-1-7(2-4-8)11-17-15-9-5-14-6-10(16-18-13)19(9)11/h1-6H,PXBKPHRFNKPFAH-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-10,,KH-12-1,,,,FC1=CC=C(CCOC2=CN=CC3=NN=C([N]23)C4=CC=C(Cl)C=C4)C=C1,"InChI=1S/C19H14ClFN4O/c20-15-5-3-14(4-6-15)19-24-23-17-11-22-12-18(25(17)19)26-10-9-13-1-7-16(21)8-2-13/h1-8,11-12H,9-10H2",XVAUKWCYBQWUDV-UHFFFAOYSA-N,4,,,,,,,,,,,,,0.159,0.123,,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-2,,CCS-4-1,,,,NC1=CN=CC2=NN=C(C3=CC=C(Cl)C=C3)N21,"InChI=1S/C11H8ClN5/c12-8-3-1-7(2-4-8)11-16-15-10-6-14-5-9(13)17(10)11/h1-6H,13H2",XCGFGSSHPVTERR-UHFFFAOYSA-N,4,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-3,,KL-8-1,,,,FC(C=C1)=CC=C1CCOC2=CN=CC3=NN=C(C4=CC=C(S(C)(=O)=O)C=C4)N32,"InChI=1S/C20H17FN4O3S/c1-29(26,27)17-8-4-15(5-9-17)20-24-23-18-12-22-13-19(25(18)20)28-11-10-14-2-6-16(21)7-3-14/h2-9,12-13H,10-11H2,1H3",HQWGUOKCAHGSFB-UHFFFAOYSA-N,4,,,,,,,,,,,,,2.85,2.74,,2.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-4,,PD-5-3,,,,[H]N(C1=NN=C(C2=CC=CC=C2)S1)C3=NC(OCCC4=CC=C(F)C=C4)=CN=C3,"InChI=1S/C20H16FN5OS/c21-16-8-6-14(7-9-16)10-11-27-18-13-22-12-17(23-18)24-20-26-25-19(28-20)15-4-2-1-3-5-15/h1-9,12-13H,10-11H2,(H,23,24,26)",ATSWIRSPSBQXBQ-UHFFFAOYSA-N,4,,,,,,,,,,,,,100,100,>,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-5,,KH-7-1,,,,FC(C(F)=C1)=CC=C1CCOC2=CN=CC3=NN=C(C4=CC=C(S(C)(=O)=O)C=C4)N32,"InChI=1S/C20H16F2N4O3S/c1-30(27,28)15-5-3-14(4-6-15)20-25-24-18-11-23-12-19(26(18)20)29-9-8-13-2-7-16(21)17(22)10-13/h2-7,10-12H,8-9H2,1H3",ISCYIQSGKXBNIC-UHFFFAOYSA-N,4,,,,,,,,,,,,,0.698,1.486,,1.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM-W-6,,JH-5-2,,,,O=C(CC1=CC=C(F)C(F)=C1)NC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,"InChI=1S/C20H12F2N6O/c21-15-6-3-13(7-16(15)22)8-19(29)25-17-10-24-11-18-26-27-20(28(17)18)14-4-1-12(9-23)2-5-14/h1-7,10-11H,8H2,(H,25,29)",WXNSEGHVFXDZGF-UHFFFAOYSA-N,4,,,,,,,,,,,,,2.931,5.418,,4.1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
